id,X,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
184,248710,26002,25/04/2020,1.223641549,1.194348719,1.0108954,1.424670931,1.071614975,1.226311895,0.154696921,-0.00026213,1.225082907,1.225475404
185,248711,26002,26/04/2020,1.222695851,1.194233733,1.015915792,1.420156098,1.088195354,1.238207399,0.150012045,-0.000240424,1.224842482,1.225324463
186,248712,26002,27/04/2020,1.221294364,1.193198861,1.027514137,1.431747591,1.090512842,1.238536747,0.148023905,-0.000335165,1.224507317,1.225121362
187,248713,26002,28/04/2020,1.221087901,1.193163573,1.013659841,1.415253125,1.089423525,1.238728084,0.149304559,-0.000543807,1.223963511,1.224776219
188,248714,26002,29/04/2020,1.219558765,1.192288565,1.020523442,1.407457601,1.085246843,1.234718921,0.149472078,-0.000609188,1.223354323,1.224403766
189,248715,26002,30/04/2020,1.218918222,1.192358062,1.030182153,1.409595071,1.084841812,1.231945953,0.147104141,-0.000902495,1.222451828,1.223993993
190,248716,26002,01/05/2020,1.218038369,1.189551734,1.028163305,1.412720165,1.092132243,1.239318843,0.1471866,-0.000825246,1.221626582,1.22348581
191,248717,26002,02/05/2020,1.217210745,1.193221429,1.020173633,1.408587257,1.081168817,1.225153232,0.143984415,-0.000878722,1.22074786,1.222915383
192,248718,26002,03/05/2020,1.216557088,1.187529199,1.027437238,1.411522151,1.069901728,1.215607619,0.145705891,-0.000918686,1.219829174,1.222335828
193,248719,26002,04/05/2020,1.216404111,1.187467691,1.026030374,1.403443382,1.068190718,1.214249408,0.14605869,-0.000876966,1.218952208,1.221729763
194,248720,26002,05/05/2020,1.214899108,1.185721614,1.021916217,1.399113386,1.08233377,1.223402671,0.141068902,-0.000698608,1.2182536,1.221108556
195,248721,26002,06/05/2020,1.214508449,1.186141398,1.033677742,1.40408025,1.082068672,1.22265559,0.140586919,-0.000884113,1.217369487,1.220361905
196,248722,26002,07/05/2020,1.214092559,1.186704548,1.030306718,1.394526121,1.083009673,1.223963554,0.14095388,-0.000721474,1.216648013,1.219549921
197,248723,26002,08/05/2020,1.213284535,1.186003444,1.036193024,1.391443291,1.086739232,1.227413008,0.140673777,-0.00068938,1.215958633,1.218792607
198,248724,26002,09/05/2020,1.211917931,1.186043545,1.020812855,1.376104509,1.076759335,1.215006175,0.13824684,-0.000679119,1.215279514,1.218013687
199,248725,26002,10/05/2020,1.211167686,1.187265709,1.030613549,1.388073524,1.069676795,1.209369363,0.139692567,-0.000756116,1.214523397,1.217176286
200,248726,26002,11/05/2020,1.20921044,1.184494867,1.015104803,1.369269841,1.083226446,1.220562356,0.13733591,-0.000769915,1.213753483,1.216352845
201,248727,26002,12/05/2020,1.207449612,1.183109947,1.023431289,1.371253442,1.093511766,1.22585239,0.132340623,-0.001027667,1.212725815,1.215489708
202,248728,26002,13/05/2020,1.206938604,1.181036356,1.023135621,1.37198762,1.0908091,1.223017883,0.132208783,-0.001064214,1.211661602,1.214515544
203,248729,26002,14/05/2020,1.206087348,1.181405542,1.030675374,1.372876711,1.086707802,1.215863344,0.129155542,-0.001081406,1.210580195,1.213614104
204,248730,26002,15/05/2020,1.204795964,1.181009152,1.036275127,1.371768905,1.064992166,1.195540762,0.130548596,-0.001143601,1.209436594,1.212697613
205,248731,26002,16/05/2020,1.204374363,1.179884423,1.046129275,1.387959527,1.091818027,1.222887434,0.131069407,-0.001212653,1.208223941,1.211751727
206,248732,26002,17/05/2020,1.20269971,1.179593682,1.028799287,1.366812251,1.089681017,1.222050884,0.132369867,-0.001077653,1.207146288,1.210834843
207,248733,26002,18/05/2020,1.200889595,1.179248004,1.030918315,1.362155545,1.089720646,1.219756391,0.130035745,-0.001209711,1.205936577,1.20984503
208,248734,26002,19/05/2020,1.200813571,1.178107341,1.031699388,1.364965271,1.091056142,1.221268097,0.130211954,-0.001188692,1.204747885,1.20873685
209,248735,26002,20/05/2020,1.1990683,1.179107052,1.034106635,1.355943441,1.086672427,1.212661608,0.125989181,-0.000948006,1.203799879,1.207730741
210,248736,26002,21/05/2020,1.196541765,1.180309121,1.047873635,1.359284063,1.083191049,1.210009382,0.126818332,-0.001124329,1.20267555,1.206627873
211,248737,26002,22/05/2020,1.194876829,1.17672754,1.04413485,1.349190465,1.069231301,1.194652324,0.125421023,-0.001363655,1.201311896,1.205374245
212,248738,26002,23/05/2020,1.193123393,1.17533015,1.050259963,1.354727142,1.072100082,1.196968346,0.124868264,-0.001417019,1.199894876,1.204059408
213,248739,26002,24/05/2020,1.191557677,1.173076912,1.047732286,1.344325292,1.074138226,1.198464328,0.124326102,-0.001607282,1.198287595,1.202716941
214,248740,26002,25/05/2020,1.191473923,1.17432887,1.040705979,1.335097935,1.069050966,1.192280321,0.123229355,-0.001591719,1.196695876,1.201316227
215,248741,26002,26/05/2020,1.189877567,1.172613183,1.043443597,1.33749138,1.071585778,1.192787434,0.121201656,-0.001345096,1.19535078,1.200049332
216,248742,26002,27/05/2020,1.188372649,1.171230399,1.037335067,1.329669711,1.069506155,1.191064432,0.121558277,-0.001562286,1.193788493,1.198794186
217,248743,26002,28/05/2020,1.185857859,1.169177648,1.049496896,1.332346859,1.080140953,1.19771425,0.117573297,-0.00152795,1.192260543,1.197468047
218,248744,26002,29/05/2020,1.183387342,1.167200223,1.050462424,1.335956072,1.084507916,1.199166638,0.114658721,-0.001526272,1.190734271,1.196023083
219,248745,26002,30/05/2020,1.181649071,1.16432176,1.042575906,1.329771105,1.079351558,1.193312411,0.113960853,-0.001641355,1.189092916,1.194493896
220,248746,26002,31/05/2020,1.179414686,1.163790473,1.042620099,1.325075223,1.082886606,1.193164903,0.110278297,-0.001639189,1.187453727,1.192870661
221,248747,26002,01/06/2020,1.176562577,1.159606514,1.03563767,1.312365132,1.07301955,1.181542338,0.108522788,-0.001734713,1.185719014,1.191207445
222,248748,26002,02/06/2020,1.174207159,1.159643359,1.038632162,1.305203883,1.083468192,1.188989537,0.105521344,-0.002130192,1.183588821,1.1894698
223,248749,26002,03/06/2020,1.171249692,1.155399168,1.03901623,1.302002903,1.075476986,1.178942985,0.103465999,-0.00223863,1.181350192,1.187569342
224,248750,26002,04/06/2020,1.169201138,1.154317739,1.030020962,1.294499556,1.068372288,1.170012888,0.1016406,-0.002446137,1.178904055,1.185582299
225,248751,26002,05/06/2020,1.167062906,1.151558862,1.03351381,1.298429664,1.086656131,1.187484158,0.100828027,-0.002379532,1.176524523,1.183629397
226,248752,26002,06/06/2020,1.164519212,1.147103689,1.041890783,1.300109487,1.077766609,1.17262507,0.094858461,-0.002332062,1.174192461,1.181642688
227,248753,26002,07/06/2020,1.162481583,1.145017037,1.041133685,1.28954235,1.07433245,1.167517398,0.093184949,-0.002447123,1.171745339,1.179599533
228,248754,26002,08/06/2020,1.160983129,1.145626585,1.038150762,1.286513706,1.068895717,1.16358151,0.094685794,-0.002419015,1.169326324,1.177522669
229,248755,26002,09/06/2020,1.158860632,1.143136703,1.032667607,1.275445187,1.071353426,1.169272306,0.09791888,-0.002225635,1.167100688,1.175344755
230,248756,26002,10/06/2020,1.156523796,1.143792935,1.039470742,1.280279907,1.071425883,1.167141603,0.09571572,-0.002192361,1.164908327,1.17312926
231,248757,26002,11/06/2020,1.155534488,1.143377619,1.041871792,1.284807429,1.063353391,1.161311892,0.097958502,-0.002103699,1.162804628,1.170854342
232,248758,26002,12/06/2020,1.153536862,1.139602918,1.042801354,1.283287288,1.07090874,1.168575947,0.097667207,-0.001952379,1.160852249,1.168688386
233,248759,26002,13/06/2020,1.151751116,1.137377257,1.039722957,1.2809651,1.061306675,1.156042962,0.094736287,-0.001932292,1.158919957,1.166556209
234,248760,26002,14/06/2020,1.149430633,1.13502273,1.033297093,1.267125808,1.082514081,1.17685767,0.094343589,-0.001824014,1.157095944,1.164420641
235,248761,26002,15/06/2020,1.1460327,1.133520115,1.038252623,1.262662858,1.066426027,1.160790404,0.094364377,-0.001864421,1.155231522,1.162278923
236,248762,26002,16/06/2020,1.142625849,1.129294809,1.040718886,1.260106713,1.06306492,1.152997177,0.089932257,-0.002135776,1.153095747,1.160098218
237,248763,26002,17/06/2020,1.140361551,1.127305288,1.027497389,1.242607861,1.044296482,1.136549265,0.092252784,-0.002319255,1.150776492,1.15784241
238,248764,26002,18/06/2020,1.13663744,1.123730413,1.032106266,1.243557807,1.063118951,1.152392985,0.089274034,-0.002308892,1.1484676,1.155636114
239,248765,26002,19/06/2020,1.133773634,1.120395081,1.034407676,1.241000048,1.065310861,1.14787382,0.082562959,-0.002699578,1.145768022,1.153310135
240,248766,26002,20/06/2020,1.130939948,1.119075376,1.034865588,1.240302597,1.050938746,1.131116857,0.080178111,-0.002823318,1.142944703,1.15093233
241,248767,26002,21/06/2020,1.129169943,1.118688788,1.020074234,1.228343963,1.062608817,1.139147831,0.076539014,-0.002973024,1.139971679,1.148533811
242,248768,26002,22/06/2020,1.126702116,1.11474965,1.027217233,1.227907364,1.055756005,1.133091452,0.077335447,-0.002894384,1.137077295,1.146154409
243,248769,26002,23/06/2020,1.124046319,1.112325699,1.020451006,1.218524459,1.061709215,1.141290438,0.079581223,-0.002761512,1.134315783,1.143705765
244,248770,26002,24/06/2020,1.120994071,1.110325855,1.018921615,1.215171371,1.047682641,1.126515225,0.078832583,-0.002654218,1.131661564,1.141219028
245,248771,26002,25/06/2020,1.117975688,1.10654364,1.021716134,1.212039585,1.041511678,1.120690728,0.07917905,-0.002766783,1.128894782,1.138681191
246,248772,26002,26/06/2020,1.115834203,1.103501318,1.022836709,1.212249607,1.046494321,1.124683891,0.07818957,-0.002665965,1.126228817,1.135998419
247,248773,26002,27/06/2020,1.112786909,1.098604907,1.017544865,1.205549383,1.038689213,1.114938541,0.076249328,-0.002562776,1.123666041,1.133305372
248,248774,26002,28/06/2020,1.109349152,1.096567966,1.01776449,1.20976775,1.04099183,1.117171977,0.076180147,-0.002593291,1.12107275,1.130522215
249,248775,26002,29/06/2020,1.10677547,1.09735632,1.01452658,1.205955395,1.038589639,1.114678296,0.076088657,-0.002831541,1.118241208,1.127659252
250,248776,26002,30/06/2020,1.102220319,1.093185501,1.01117934,1.198484623,1.036543488,1.110178926,0.073635438,-0.002846664,1.115394545,1.124855164
251,248777,26002,01/07/2020,1.097614872,1.088226653,1.002797541,1.187214653,1.037002034,1.106412325,0.069410291,-0.003118,1.112276545,1.121969054
252,248778,26002,02/07/2020,1.092127874,1.084036504,1.00482092,1.178446635,1.042516076,1.108929782,0.066413706,-0.003339886,1.108936659,1.11891572
253,248779,26002,03/07/2020,1.088586691,1.078688526,1.00915542,1.179951672,1.036689244,1.102043993,0.065354749,-0.003692545,1.105244114,1.115736466
254,248780,26002,04/07/2020,1.085252636,1.077100759,1.000677078,1.171838935,1.036065866,1.102837409,0.066771542,-0.003892502,1.101351613,1.112508827
255,248781,26002,05/07/2020,1.080789022,1.073248515,1.002471795,1.168558777,1.024478021,1.086482796,0.062004775,-0.003933468,1.097418145,1.109245447
256,248782,26002,06/07/2020,1.076802788,1.068974672,0.998377763,1.165232104,1.023788139,1.086945313,0.063157174,-0.004080019,1.093338126,1.105789667
257,248783,26002,07/07/2020,1.072134193,1.063074967,0.992208001,1.155955139,1.025723336,1.086691586,0.06096825,-0.004281812,1.089056315,1.10222543
258,248784,26002,08/07/2020,1.068329978,1.059867107,0.991337925,1.148816499,1.022507554,1.080750281,0.058242726,-0.004298018,1.084758297,1.098517421
259,248785,26002,09/07/2020,1.064125542,1.056451141,0.997558193,1.146967501,1.019391871,1.075405123,0.056013252,-0.004183556,1.08057474,1.0947557
260,248786,26002,10/07/2020,1.061650502,1.054911889,0.98632341,1.138886353,1.023068978,1.077584019,0.054515041,-0.004000333,1.076574407,1.090909261
261,248787,26002,11/07/2020,1.059191857,1.05085844,0.989814237,1.137683516,1.018247124,1.069151524,0.0509044,-0.003848027,1.07272638,1.087038996
262,248788,26002,12/07/2020,1.055917771,1.049364755,0.983698443,1.126515261,1.012787306,1.062645696,0.04985839,-0.003722968,1.069003412,1.083210778
263,248789,26002,13/07/2020,1.052836155,1.047096464,0.985101589,1.129177447,1.016691884,1.066105932,0.049414049,-0.003553036,1.065450376,1.079394251
264,248790,26002,14/07/2020,1.049854018,1.044780749,0.976399372,1.122452398,1.016690972,1.067956611,0.051265639,-0.003423805,1.062026571,1.075541443
265,248791,26002,15/07/2020,1.046776172,1.041060079,0.979790154,1.121417024,1.012752077,1.062308051,0.049555974,-0.003182882,1.058843689,1.071800993
266,248792,26002,16/07/2020,1.044757794,1.03985369,0.978445988,1.127712746,1.005233003,1.055292016,0.050059013,-0.003079115,1.055764574,1.068169657
267,248793,26002,17/07/2020,1.042241884,1.03690494,0.957939813,1.109448618,1.00850183,1.055632295,0.047130465,-0.002766821,1.052997753,1.06478608
268,248794,26002,18/07/2020,1.040220311,1.036273201,0.97548348,1.119725856,0.997020358,1.046408009,0.049387651,-0.00277266,1.050225093,1.061475737
269,248795,26002,19/07/2020,1.039042956,1.033685971,0.968530591,1.10992294,1.002643124,1.049152131,0.046509007,-0.002710221,1.047514872,1.058259142
270,248796,26002,20/07/2020,1.037503804,1.030835763,0.979565043,1.1127999,1.005641429,1.050097617,0.044456188,-0.002410688,1.045104184,1.05527728
271,248797,26002,21/07/2020,1.035752243,1.030915044,0.977936263,1.107696167,1.002794037,1.049094443,0.046300406,-0.002190336,1.042913848,1.05247021
272,248798,26002,22/07/2020,1.034306368,1.028949864,0.97403171,1.106532379,1.00341783,1.048062249,0.044644419,-0.002014539,1.040899309,1.049871499
273,248799,26002,23/07/2020,1.032634458,1.027837025,0.973770166,1.104657168,0.997586973,1.040588698,0.043001724,-0.001781401,1.039117908,1.047441241
274,248800,26002,24/07/2020,1.030680565,1.026492647,0.973787811,1.098767924,0.997617625,1.044193383,0.046575758,-0.001731905,1.037386003,1.045191878
275,248801,26002,25/07/2020,1.029173877,1.025760632,0.958424417,1.092806825,1.003914774,1.051831848,0.047917074,-0.001651617,1.035734386,1.04297974
276,248802,26002,26/07/2020,1.028590007,1.023658377,0.967450678,1.100087847,0.994453552,1.039301699,0.044848147,-0.001578062,1.034156324,1.040835598
277,248803,26002,27/07/2020,1.02667281,1.022298297,0.953830967,1.089041098,0.992198646,1.039743622,0.047544975,-0.001493278,1.032663046,1.038883615
278,248804,26002,28/07/2020,1.026496755,1.021749549,0.959184768,1.09546814,0.993576913,1.041421133,0.04784422,-0.001547285,1.031115761,1.037014805
279,248805,26002,29/07/2020,1.025573469,1.019557305,0.968947883,1.104436926,0.995639545,1.044177777,0.048538232,-0.001322213,1.029793548,1.035346429
280,248806,26002,30/07/2020,1.024214757,1.020224805,0.959751188,1.095056118,0.996518223,1.043195186,0.046676963,-0.001247557,1.028545992,1.03383195
281,248807,26002,31/07/2020,1.023467059,1.020008281,0.955658719,1.094650399,0.992447603,1.039888805,0.047441202,-0.001202814,1.027343177,1.03236459
282,248808,26002,01/08/2020,1.022462428,1.018564579,0.96129823,1.10404611,0.992660105,1.041262416,0.048602311,-0.001030501,1.026312676,1.031023531
283,248809,26002,02/08/2020,1.022105109,1.018209488,0.947036326,1.088345735,0.990583099,1.039167785,0.048584685,-0.000958778,1.025353898,1.029755111
284,248810,26002,03/08/2020,1.020519894,1.017509844,0.955800439,1.098159966,0.990068071,1.035751347,0.045683276,-0.000926414,1.024427484,1.028545265
285,248811,26002,04/08/2020,1.019427645,1.015876597,0.956865645,1.091303146,0.982561972,1.029647911,0.04708594,-0.000878988,1.023548496,1.027332128
286,248812,26002,05/08/2020,1.017318593,1.015530308,0.957590384,1.096908843,0.994502111,1.040580463,0.046078353,-0.001009873,1.022538623,1.026166086
287,248813,26002,06/08/2020,1.015926409,1.013169511,0.948417841,1.081379391,0.984335359,1.03139475,0.047059391,-0.001179268,1.021359355,1.024952673
288,248814,26002,07/08/2020,1.014849269,1.012984216,0.934444171,1.076606179,0.98743138,1.034970146,0.047538766,-0.00118405,1.020175305,1.023759241
289,248815,26002,08/08/2020,1.013483339,1.010879755,0.954868367,1.093548199,0.987384151,1.029657798,0.042273647,-0.001231113,1.018944193,1.022628434
290,248816,26002,09/08/2020,1.012903547,1.011106943,0.940244265,1.081125894,0.979915938,1.026681543,0.046765605,-0.001282727,1.017661466,1.021507682
291,248817,26002,10/08/2020,1.012734743,1.011435952,0.941905142,1.080951936,0.978487273,1.027095665,0.048608392,-0.001314509,1.016346957,1.02038722
292,248818,26002,11/08/2020,1.012145405,1.009939306,0.939067108,1.081150418,0.98386939,1.030226636,0.046357247,-0.001112164,1.015234792,1.019391644
293,248819,26002,12/08/2020,1.011513617,1.009515768,0.947683087,1.090263772,0.976696603,1.024219434,0.047522831,-0.00104032,1.014194472,1.018366548
294,248820,26002,13/08/2020,1.011387726,1.010294209,0.938213734,1.083892267,0.986402174,1.035451434,0.049049261,-0.000829282,1.01336519,1.017362273
295,248821,26002,14/08/2020,1.009716966,1.008444537,0.939322898,1.083002461,0.978095599,1.026552041,0.048456442,-0.000648383,1.012716807,1.016446056
296,248822,26002,15/08/2020,1.009461924,1.009894448,0.940955316,1.089317006,0.986022893,1.036258412,0.050235519,-0.000733186,1.011983621,1.015463907
297,248823,26002,16/08/2020,1.009673441,1.009939306,0.939292642,1.088183067,0.975794279,1.026677984,0.050883705,-0.000574488,1.011409133,1.014535299
298,248824,26002,17/08/2020,1.008205053,1.008805344,0.934995731,1.092971486,0.981604854,1.033845606,0.052240752,-0.000461444,1.010947689,1.013647323
299,248825,26002,18/08/2020,1.008017803,1.007997538,0.919137115,1.082119105,0.982723782,1.037595722,0.05487194,-0.000647099,1.01030059,1.012767691
300,248826,26002,19/08/2020,1.007819192,1.008867848,0.915990327,1.081254161,0.980424412,1.038891925,0.058467514,-0.000589657,1.009710933,1.011952703
301,248827,26002,20/08/2020,1.007466331,1.008559336,0.91867122,1.093765887,0.98209939,1.041840973,0.059741583,-0.000527775,1.009183158,1.011274174
302,248828,26002,21/08/2020,1.007868387,1.009361704,0.914944048,1.102942258,0.983409758,1.045999472,0.062589715,-0.000560199,1.008622959,1.010669883
303,248829,26002,22/08/2020,1.007605669,1.009812297,0.910907184,1.110856082,0.983018561,1.04740159,0.064383028,-0.000264083,1.008358876,1.010171248
304,248830,26002,23/08/2020,1.008113841,1.009757307,0.89401613,1.098961761,0.973150162,1.040366686,0.067216524,-0.000265179,1.008093697,1.009751415
305,248831,26002,24/08/2020,1.007820152,1.010408216,0.899530087,1.113577529,0.974662414,1.044852899,0.070190484,-0.0002228,1.007870897,1.009409293
306,248832,26002,25/08/2020,1.007715332,1.010850251,0.893106214,1.119597146,0.981290272,1.04930467,0.068014398,-5.50E-05,1.007815911,1.009058251
